match_id,version,start_time,ally_hero1,ally_hero2,ally_hero3,ally_hero4,enemy_team1,enemy_team2,enemy_team3,enemy_team4,enemy_team5,banned_hero1,banned_hero2,banned_hero3,banned_hero4,banned_hero5,banned_hero6,banned_hero7,banned_hero8,banned_hero9,banned_hero10,banned_hero11,banned_hero12
4074486307,21,1534977517,33,20,70,74,56,19,111,59,36,91,63,42,113,75,58,88,6,3,66,92,61
189161253,None,1367782419,81,101,55,91,79,72,13,51,90,97,65,88,54,46,86,3,53,33,80,,
131163610,20,1361395234,55,86,54,18,97,72,53,3,1,90,65,91,88,79,80,52,33,87,66,,
238710679,None,1373373148,72,65,25,56,73,67,64,55,88,92,91,49,54,79,66,52,76,97,38,,
3857948369,21,1525071766,98,86,60,72,30,76,107,49,80,89,106,53,52,87,91,54,55,69,12,11,65
1691952611,20,1438898827,55,39,86,11,25,6,17,7,92,62,52,89,72,112,75,46,1,12,100,,
545733349,20,1393779017,69,28,50,13,29,53,20,52,40,88,74,106,68,102,30,60,87,46,17,,
2737765606,20,1477570959,30,98,8,74,70,76,55,111,71,65,90,62,91,17,32,2,104,28,44,,
2177257309,20,1456398565,71,19,74,91,12,62,53,52,20,66,107,33,76,106,8,18,87,93,61,,
340149626,20,1381427138,54,95,20,62,103,53,92,86,67,66,89,91,65,58,3,55,69,1,88,,
1274666977,20,1424894234,96,8,26,11,7,95,25,51,30,91,65,2,66,35,61,20,99,71,15,,
549553824,20,1394036289,72,106,30,88,68,87,69,89,57,91,74,54,50,93,65,82,98,33,48,,
3046341244,20,1489150131,30,46,106,96,84,75,8,5,97,90,91,80,86,57,74,51,20,104,93,,
3178760777,18,1494770864,7,76,95,57,91,55,8,88,46,51,83,37,102,63,27,100,86,35,17,,
404759489,20,1385813320,54,9,3,69,13,31,63,21,98,53,103,40,58,51,17,80,74,76,62,,
2957662180,20,1485813348,20,11,8,28,72,106,85,86,55,97,91,48,75,54,109,44,80,88,18,,
2985537145,20,1486575829,87,39,63,55,86,65,106,91,48,80,84,90,79,6,19,20,89,35,11,,
395700456,20,1385161946,72,17,26,55,73,5,63,51,53,103,54,31,92,89,98,97,62,13,1,,
1356945897,20,1427572880,98,17,86,35,57,3,2,97,8,95,91,20,65,60,33,26,61,99,101,,
379109590,20,1384111669,55,98,92,56,17,66,8,40,51,62,31,53,54,97,9,48,63,72,80,,
3193386325,20,1495292747,106,51,94,88,37,18,74,55,28,97,33,87,32,5,54,95,70,10,49,,
1464227696,20,1431310322,55,15,91,19,30,33,11,63,7,66,72,92,39,51,78,61,99,29,96,,
4165227618,21,1539360454,45,6,7,34,110,56,96,83,73,19,10,91,12,75,63,61,33,109,25,92,22
210746881,20,1370279257,17,97,88,63,13,79,72,23,38,91,54,92,65,66,12,55,51,3,53,,
418231763,20,1386791476,32,13,91,103,21,54,63,58,86,40,45,5,76,73,47,39,3,98,49,,
2110583807,20,1453986584,55,42,74,20,50,107,1,7,43,66,91,80,100,109,76,65,88,72,68,,
3814189609,21,1522751541,16,81,65,23,76,110,3,19,41,15,66,119,80,57,62,48,102,88,103,92,86
993503071,20,1414701779,103,13,10,29,53,104,71,17,50,47,78,84,91,74,19,52,90,36,94,,
209916952,20,1370189557,54,39,92,55,25,79,51,49,63,91,65,53,80,12,90,8,13,73,17,,
1109318784,20,1419271102,87,106,96,103,68,60,43,64,84,77,91,101,78,93,9,48,50,47,72,,
210704194,20,1370275962,72,13,25,51,39,58,73,79,80,92,65,54,91,78,23,86,1,88,90,,
538749356,20,1393356212,54,9,26,53,65,17,92,50,69,68,58,88,74,41,13,48,49,76,28,,
311352756,20,1379262347,54,98,86,53,80,51,64,89,72,55,65,66,91,92,63,88,11,13,17,,
731390439,20,1403281753,77,46,26,29,101,91,19,96,13,34,65,82,9,69,33,74,78,55,2,,
2773321611,20,1478954005,35,37,54,7,93,76,5,88,86,65,91,28,6,41,57,38,8,29,3,,
2740634318,20,1477678515,87,9,6,76,91,48,79,49,65,37,90,57,28,98,44,29,18,2,35,,
3530486844,21,1509308688,12,86,97,106,3,20,47,16,66,31,60,40,58,78,61,36,53,70,44,,
123770039,20,1360692982,12,81,40,97,88,72,46,44,53,90,65,55,48,66,80,58,86,3,51,,
3174252897,20,1494618902,14,99,63,28,26,55,11,91,77,114,106,100,83,7,71,33,86,102,76,,
1665972746,20,1438025724,85,39,62,46,22,86,4,72,112,100,52,11,89,3,15,47,61,51,68,,
2953035892,20,1485706555,90,28,44,106,2,43,18,52,101,50,80,91,79,63,11,14,104,65,8,,
646231314,20,1399392966,6,9,25,96,50,83,59,2,94,91,65,74,77,100,68,93,86,92,13,,
4182682702,21,1540288883,68,48,96,7,49,72,3,65,91,10,19,61,6,33,12,109,51,63,2,40,59
3184742091,18,1494950918,103,11,42,65,71,88,76,87,95,66,51,106,84,17,41,75,67,54,46,,
3856880792,21,1525013527,81,86,98,106,103,76,49,20,38,3,80,28,71,91,52,102,54,72,87,65,101
1666048848,20,1438029323,61,47,71,72,99,62,15,39,25,89,100,11,52,50,55,91,2,3,30,,
3161689588,20,1494100944,23,35,67,33,83,2,76,37,54,32,88,55,65,109,86,97,12,106,17,,
397041739,20,1385239002,8,13,5,51,49,92,98,81,91,54,103,40,73,63,45,72,76,46,94,,
4184421518,21,1540385791,86,12,17,33,50,9,74,120,89,10,91,6,110,7,61,109,107,36,83,106,4
1689486729,20,1438816817,51,22,62,48,12,50,55,11,71,39,52,89,72,1,86,85,7,26,17,,
4063202564,21,1534438883,91,42,72,106,87,67,46,79,66,36,75,58,19,56,61,63,9,45,3,34,59
2108548897,20,1453900687,80,67,107,86,22,28,60,87,93,65,74,76,61,50,106,30,11,3,8,,
979949207,20,1414149804,91,13,36,98,76,93,84,3,29,101,78,83,69,65,15,47,18,94,97,,
397226492,20,1385254234,72,17,3,103,5,51,8,40,74,91,54,53,92,65,9,63,73,33,76,,
391792704,20,1384888327,72,65,21,51,91,5,44,97,62,31,40,103,54,89,66,13,86,58,3,,
4127364625,21,1537430766,19,7,8,50,110,55,25,119,42,86,91,75,61,84,6,74,36,12,2,56,109
2775663298,20,1479030832,91,13,18,76,30,98,28,46,89,6,84,54,82,88,8,35,38,87,70,,
3589691006,21,1511985322,15,16,13,9,3,110,39,81,78,69,66,87,86,107,62,19,28,29,20,88,31
1221651808,20,1423395320,61,13,7,94,30,34,2,101,77,17,11,65,66,26,97,39,33,15,106,,
2738098377,20,1477580020,3,98,6,21,91,44,13,32,38,62,90,65,79,84,29,9,55,92,16,,
737643236,20,1403540224,47,101,91,41,78,38,92,31,56,33,65,69,77,29,87,68,13,15,55,,
218060901,20,1371067972,35,68,86,55,49,53,51,72,20,54,91,80,65,92,90,79,66,52,67,,
2452743036,16,1466533631,6,38,79,74,72,31,41,3,34,98,32,54,73,62,43,110,26,30,107,,
2770213728,20,1478847059,84,76,6,29,90,8,60,79,52,91,62,40,37,9,107,65,93,20,48,,
3358109772,21,1501961325,45,16,72,41,1,7,107,91,36,90,88,100,65,68,70,74,80,39,59,,
3238049423,20,1497089447,106,101,44,99,76,6,13,16,37,88,91,51,5,15,86,41,90,61,,,
2930625813,20,1485034093,91,97,48,104,107,35,55,71,56,79,108,106,28,54,8,46,11,39,76,,
251977022,20,1374693182,72,49,75,55,54,3,71,53,13,90,91,92,65,46,86,88,76,87,66,,
1842833975,20,1443971445,61,15,21,5,112,51,84,11,72,40,100,89,62,1,75,106,46,71,73,,
538674319,20,1393352191,1,17,86,103,51,50,92,9,28,58,88,53,74,54,13,48,41,46,55,,
706726098,20,1402195515,15,34,86,74,20,17,69,33,46,83,65,77,58,9,38,29,4,47,88,,
2728188375,20,1477168986,91,29,8,9,6,30,66,49,98,90,76,79,37,107,54,69,17,13,34,,
3889008004,21,1526283291,48,100,69,47,51,89,72,20,43,80,53,77,120,23,87,93,3,106,26,2,25
2676079441,20,1475132481,27,2,6,17,44,98,23,75,79,76,91,65,89,62,90,48,8,46,30,,
4155083070,21,1538826310,33,7,10,114,113,4,26,91,36,75,19,83,6,88,12,25,3,45,22,52,59
1006727494,20,1415223563,103,43,93,29,20,67,13,51,68,15,91,41,78,92,1,96,94,89,88,,
966231110,20,1413561807,84,78,109,98,43,99,88,3,103,91,65,33,101,94,16,89,29,9,1,,
3572696340,21,1511179235,15,100,29,11,16,43,86,98,57,84,62,3,19,39,60,69,12,112,94,38,70
362872213,20,1383000442,8,74,92,62,39,5,9,15,23,98,31,54,69,14,99,13,45,51,66,,
210876191,20,1370289804,72,21,25,51,73,97,92,53,90,91,65,54,88,79,86,38,13,93,3,,
3805324477,21,1522310011,70,16,65,23,38,12,72,90,3,119,15,19,62,87,60,102,10,108,47,57,76
739682788,20,1403634597,69,39,101,88,79,96,65,51,46,78,77,91,29,86,16,13,83,52,47,,
341039560,20,1381501670,1,21,86,65,103,101,32,91,51,54,89,95,53,76,80,73,62,58,55,,
3193230372,20,1495288810,86,39,10,51,3,8,11,96,50,97,32,87,33,95,109,64,7,77,18,,
178304078,20,1366554003,8,17,88,56,72,97,13,85,86,80,65,91,54,66,64,12,53,39,73,,
3191299265,20,1495209992,39,51,95,33,44,25,100,87,55,97,106,62,5,88,17,57,107,67,75,,
1673208977,20,1438277124,51,72,25,1,55,89,8,56,100,62,52,39,11,30,15,50,26,17,105,,
319493308,20,1379877350,95,76,102,65,97,90,73,91,80,54,89,55,53,62,66,3,8,23,72,,
182269698,20,1367053591,8,17,86,80,54,46,66,51,79,90,91,88,65,55,25,53,52,1,13,,
991026207,20,1414597596,91,13,93,53,29,1,101,16,25,78,104,69,84,47,43,15,68,49,3,,
2010646054,20,1450421176,28,1,74,85,22,107,44,50,53,55,72,106,100,66,12,27,21,13,8,,
418263589,20,1386794154,54,63,21,99,33,47,53,45,86,103,73,40,92,51,49,98,38,58,65,,
2524350186,20,1469321251,6,102,111,17,112,66,65,54,28,91,9,16,103,74,34,15,58,29,39,,
1907275614,20,1446384929,69,1,21,62,43,68,51,93,42,100,28,73,106,71,55,8,82,22,11,,
328471351,20,1380560055,63,49,3,55,72,80,88,98,92,54,91,65,89,66,86,58,76,51,39,,
335923761,20,1381086187,54,93,2,21,3,31,11,62,17,89,55,65,91,63,86,1,98,88,95,,
2974542152,20,1486228128,79,109,74,33,48,34,28,5,2,97,106,63,80,16,55,108,84,35,39,,
2956770468,20,1485792584,79,11,93,57,26,28,46,48,108,106,91,80,82,44,9,86,55,84,109,,
610510725,20,1397507573,69,76,16,106,13,50,10,3,65,40,77,74,88,48,86,9,96,54,67,,
2201456363,20,1457246912,29,93,76,26,30,74,110,41,36,66,107,33,53,38,100,50,70,72,67,,
1254699013,20,1424370972,2,21,86,77,22,75,99,20,34,66,8,35,11,50,36,39,95,93,61,,
211399896,20,1370356893,72,25,92,53,51,39,35,86,55,91,80,54,65,12,13,52,66,1,21,,
656905981,20,1399922110,67,17,16,55,13,86,49,91,72,9,65,74,68,88,42,69,63,89,29,,
398463920,20,1385322308,94,21,5,55,23,69,51,72,91,54,92,40,103,76,45,8,33,31,65,,
1204368046,None,1422790725,8,13,20,11,86,50,95,2,110,66,91,99,65,58,102,33,26,35,92,,
3277009111,21,1498557407,95,16,41,61,101,88,46,80,28,51,60,7,13,87,55,69,31,27,106,,
137458965,20,1361985137,12,21,55,88,53,86,72,91,81,54,97,65,90,79,52,3,66,48,62,,
3232253082,20,1496917176,106,23,10,57,111,107,99,63,60,51,87,83,103,76,33,25,18,43,41,,
3455752267,20,1505933666,86,58,78,113,87,51,6,40,65,31,36,13,53,60,61,69,8,39,73,,
3171919324,20,1494520201,106,107,56,2,50,8,70,110,97,91,83,32,37,86,3,109,13,77,104,,
352731534,20,1382292357,89,65,10,53,9,98,91,49,16,54,103,95,66,1,73,62,32,76,72,,
2355362615,20,1462965385,8,51,91,73,38,20,106,87,68,69,28,62,26,100,19,107,81,49,72,,
1840163785,20,1443889748,88,36,82,91,76,55,52,71,87,85,89,100,50,11,72,46,106,80,15,,
2944800004,20,1485547171,64,13,80,88,84,78,73,90,20,91,48,11,28,60,35,106,54,82,8,,
475367584,20,1390135373,54,74,86,98,65,102,48,40,73,3,58,53,92,45,91,9,5,72,46,,
2551419679,20,1470435179,48,88,79,74,103,65,67,26,9,6,91,98,59,41,90,23,8,73,70,,
898833368,20,1410793642,62,88,95,69,7,43,34,41,3,101,15,78,91,64,89,96,51,53,29,,
224920511,20,1371845215,72,14,86,31,64,83,54,39,63,55,91,13,65,5,62,89,66,53,51,,
3364308762,21,1502233763,28,12,81,65,73,40,111,60,77,91,88,90,7,18,61,109,53,74,98,,
403098077,20,1385685041,54,76,86,13,63,56,92,88,21,53,51,31,103,15,62,3,98,66,38,,
220771823,20,1371381427,67,68,88,62,85,49,45,53,90,72,65,55,91,3,63,37,73,52,51,,
961014146,20,1413322259,7,97,56,98,9,91,57,101,17,33,109,43,19,94,89,69,96,29,1,,
123045204,20,1360614503,48,88,3,55,85,90,39,54,53,58,91,66,65,61,97,33,13,80,72,,
2176488482,20,1456365855,53,99,76,50,58,41,25,13,18,72,107,74,66,62,61,30,47,106,63,,
224181864,20,1371758005,67,13,25,63,52,80,9,88,79,72,65,91,55,90,54,73,92,23,62,,
3883347356,21,1526101814,88,12,98,43,78,3,69,13,77,80,60,23,89,52,41,106,54,72,16,15,108
3593531837,21,1512165934,107,48,13,12,63,94,30,57,28,80,84,62,15,86,16,87,102,93,29,54,35
389062632,16,1384714275,72,97,21,51,98,69,92,5,48,103,54,40,31,62,17,56,60,3,99,,
3805633343,21,1522324650,16,8,102,50,27,72,78,107,12,19,80,119,62,58,66,15,76,23,57,45,43
379250352,20,1384123862,94,60,27,51,49,58,72,40,80,53,54,62,92,65,17,97,63,3,8,,
206758066,20,1369860142,72,21,79,65,39,90,54,86,53,66,91,80,92,17,88,13,62,38,55,,
748080585,20,1404031465,41,74,69,53,42,17,29,33,15,77,65,78,91,46,75,76,13,16,89,,
386547505,16,1384610011,1,97,27,62,45,51,60,11,5,55,66,40,54,89,13,48,39,17,3,,
172441613,16,1365881270,73,97,79,80,3,72,62,90,54,53,91,55,65,39,63,85,51,34,88,,
3796359654,21,1521830110,70,30,65,19,54,29,87,91,72,62,58,86,16,80,68,81,102,3,23,78,63
1015715354,20,1415557861,103,40,6,53,77,46,84,92,65,91,78,29,13,20,93,9,71,63,15,,
1404529141,20,1429279544,51,11,60,35,3,8,71,30,95,66,91,39,83,50,101,33,26,25,20,,
2987313759,20,1486656379,31,44,48,96,6,94,13,86,84,62,82,91,80,35,3,65,74,76,46,,
2010381372,20,1450409594,45,8,97,60,15,19,29,90,86,50,55,72,106,99,1,12,21,87,49,,
614561530,20,1397751958,17,89,16,13,79,48,74,53,88,65,77,96,106,55,27,86,78,9,58,,
1361692473,20,1427729518,39,78,86,11,84,91,65,81,25,66,95,33,35,99,3,61,21,17,2,,
4186297680,21,1540486146,90,56,63,23,3,6,59,33,110,2,61,96,19,10,91,75,41,86,17,74,78
1876218911,20,1445185059,61,106,60,3,31,100,11,28,38,91,69,73,55,64,21,8,50,82,99,,
3501629071,21,1507994106,86,15,13,49,30,81,61,91,51,88,60,66,107,32,106,12,40,114,73,,
4184178055,21,1540375207,62,109,86,114,48,75,78,36,100,10,91,6,19,7,110,45,3,112,12,40,94
4243965384,21,1543413713,97,114,44,79,85,34,36,2,112,91,86,80,78,50,121,10,31,101,103,110,93
3514905769,21,1508599790,86,109,36,13,4,40,69,31,107,88,91,22,60,114,71,62,61,45,106,,
393062355,20,1384978814,25,65,16,51,97,31,99,21,53,54,62,40,45,47,60,103,92,94,1,,
1839958449,20,1443885093,51,67,21,3,11,100,12,50,57,89,85,92,84,90,61,39,1,79,5,,
1670865252,20,1438196067,100,25,105,46,22,112,55,89,4,11,52,72,39,15,85,17,53,61,1,,
114205310,20,1359746425,73,86,90,80,74,91,78,54,79,55,65,97,88,12,21,81,62,85,3,,
4244401270,21,1543431453,16,10,5,45,101,76,12,84,91,86,44,121,2,80,50,85,97,106,27,22,35
4066926568,21,1534629645,119,67,19,106,9,92,20,112,33,91,45,63,36,58,75,88,4,42,12,23,59
3799989013,21,1521992204,99,91,65,12,80,98,66,86,19,87,62,89,60,58,15,54,102,92,88,72,106
228433099,None,1372243090,73,38,86,55,16,79,1,39,50,88,65,92,91,66,51,58,13,64,21,,
1357060153,20,1427577028,16,39,26,11,3,91,19,110,22,35,95,65,97,99,2,51,60,96,6,,
599620767,20,1396898163,69,74,86,106,5,89,9,83,98,92,77,65,68,88,53,13,50,66,51,,
146137259,20,1362942430,18,78,86,62,13,29,55,90,12,91,65,54,88,80,72,92,79,48,3,,
3589319310,21,1511969219,19,30,65,94,52,58,54,39,16,66,57,88,27,78,51,102,13,3,15,79,47
348705839,20,1382038140,63,74,69,98,9,53,86,103,20,54,76,91,65,55,48,62,95,92,5,,
1312777934,20,1426105269,61,65,101,77,60,20,35,29,25,66,95,11,2,92,99,50,51,104,39,,
549729229,20,1394044818,28,11,50,89,92,69,51,86,43,48,74,68,106,40,88,45,17,98,3,,
141489892,20,1362418264,63,97,86,56,54,53,62,31,33,55,88,91,65,3,13,40,17,66,39,,
2193199056,20,1456972292,53,63,106,26,45,16,80,29,104,66,107,33,91,22,65,58,100,30,21,,
881739785,20,1410108593,89,43,56,64,23,34,9,27,41,101,91,77,15,97,45,68,40,53,51,,
1986700969,20,1449508018,55,42,73,3,50,60,39,106,51,19,69,91,100,59,82,12,21,74,97,,
3570692321,21,1511084315,86,46,15,40,100,19,1,50,9,57,13,62,84,30,60,20,108,43,39,17,4
3554360514,20,1510339200,8,7,57,15,20,18,34,60,65,85,86,58,38,107,112,80,51,29,47,43,39
600946678,20,1396980958,9,77,86,65,83,106,63,52,3,50,68,96,74,40,17,93,92,13,56,,
3275563733,21,1498488471,46,22,95,55,5,33,60,1,13,88,16,7,51,8,40,99,49,43,75,,
3258835977,20,1497821194,49,21,45,16,101,69,39,10,62,91,33,26,51,55,98,71,65,63,11,,
611804398,20,1397585967,10,74,86,29,5,6,46,92,65,83,89,106,77,67,42,69,48,7,9,,
1873868674,20,1445109035,55,67,73,87,68,29,62,47,106,61,100,60,69,40,71,51,86,88,8,,
2549381544,20,1470354241,43,54,79,6,88,23,90,98,15,89,91,9,59,73,1,46,41,66,93,,
357219231,20,1382628362,45,73,92,62,11,65,89,86,48,54,103,66,31,58,51,60,3,69,8,,
1215457506,20,1423197718,2,13,86,99,62,77,26,55,39,20,65,94,11,110,61,29,91,15,7,,
1481924258,20,1431897838,51,11,26,6,50,22,61,92,77,91,79,72,66,86,39,17,34,13,7,,
353972606,20,1382382759,60,47,7,53,92,48,66,27,88,103,65,51,31,62,98,1,3,86,55,,
4156943841,21,1538908477,107,120,63,25,112,74,86,36,61,75,7,91,6,19,10,41,23,12,114,4,46
1855188599,20,1444424539,51,8,11,50,3,19,60,91,72,106,89,69,40,39,61,112,15,28,42,,
1374643460,20,1428176560,29,78,26,11,3,91,65,19,9,66,95,39,35,99,83,61,21,25,51,,
557249297,20,1394479149,40,34,69,53,65,13,92,86,67,58,50,68,74,17,3,54,77,93,49,,
437528445,20,1387829900,48,17,92,99,98,88,72,53,5,91,3,103,73,54,49,13,93,26,46,,
2198604205,16,1457163271,55,67,21,26,104,74,100,38,72,66,107,33,53,76,1,62,110,86,6,,
1109539172,20,1419279227,23,60,106,65,87,47,20,44,104,91,78,103,61,66,77,68,93,1,79,,
1871596884,20,1445042544,55,106,21,31,99,62,11,50,28,71,69,91,82,87,60,8,100,40,85,,
687404453,20,1401377447,72,11,86,55,83,78,48,96,3,65,77,68,9,34,63,74,69,53,32,,
252017313,None,1374694536,40,22,70,9,80,90,3,51,39,89,65,54,91,12,66,46,58,92,11,,
4182939521,21,1540300086,5,10,120,98,85,12,91,4,96,61,110,112,2,21,33,7,36,106,3,25,114
3202378832,20,1495682403,76,86,109,88,5,35,8,60,29,16,51,3,91,95,18,77,11,33,43,,
3575435612,21,1511324190,15,94,30,57,27,19,40,53,16,86,84,60,13,71,64,100,29,102,54,70,89
409845654,20,1386190650,9,46,26,51,13,58,83,72,5,91,3,54,103,53,76,17,92,21,11,,
3548897559,20,1510075501,8,7,96,34,107,78,68,9,18,71,58,86,38,85,75,42,53,20,47,39,46
344131123,20,1381690621,67,65,103,98,17,90,8,91,53,76,89,54,66,58,13,95,32,60,73,,
3048923166,20,1489244116,37,106,109,97,98,35,88,92,107,90,80,84,96,66,55,54,5,44,6,,
4214212341,21,1541916071,101,12,7,40,109,97,27,19,3,33,36,10,91,66,75,22,96,94,78,114,59
2956564873,20,1485788736,64,98,54,28,90,16,89,70,2,91,106,48,80,33,79,55,19,41,76,,
4072509593,21,1534887572,86,36,9,34,72,6,85,63,20,75,91,42,58,4,19,88,70,119,103,17,61
615876787,20,1397829621,9,46,3,13,68,76,42,65,92,89,106,50,77,83,16,54,27,6,58,,
3749130082,21,1519408987,86,92,65,20,109,13,66,107,61,91,103,90,3,19,45,98,16,49,38,6,47
414436907,20,1386510209,9,73,103,56,92,66,48,62,49,53,91,58,5,40,33,60,54,46,74,,
3015051422,20,1487827536,50,95,20,2,54,17,28,32,75,79,80,62,107,55,109,74,48,34,11,,
1464022030,20,1431296319,61,28,112,11,92,86,39,78,99,66,72,91,58,50,2,85,6,71,33,,
2526692434,20,1469407284,6,29,79,9,112,58,97,106,41,111,91,55,16,34,50,62,20,93,15,,
1897311736,20,1446009268,28,72,22,85,86,20,74,100,92,11,69,55,106,39,21,46,25,15,6,,
916114015,20,1411503327,88,13,15,53,87,64,34,92,65,101,77,43,91,7,9,75,78,20,6,,
3860355983,21,1525173505,10,64,78,49,23,38,53,25,8,92,62,16,60,91,52,80,11,106,48,46,93
1986797570,20,1449511507,98,106,21,62,30,91,11,59,39,100,69,60,19,28,70,97,3,7,68,,
3048653853,21,1489237398,84,75,109,55,107,46,63,5,88,91,106,90,80,50,34,96,98,65,7,,
128432934,20,1361122373,81,71,31,97,79,80,23,91,50,55,65,90,88,58,19,54,18,66,73,,
224077587,20,1371749297,67,13,40,55,88,89,68,53,87,91,65,90,72,49,51,48,54,92,38,,
3137700702,20,1493040804,26,43,67,55,16,94,20,8,85,114,91,102,5,74,11,106,104,25,82,,
181653484,20,1366982578,1,17,86,65,97,90,12,26,51,80,91,53,54,88,72,38,66,55,8,,
1977511522,20,1449182568,88,8,74,3,91,15,30,55,72,82,69,106,100,11,85,21,60,86,1,,
125525847,20,1360874472,48,74,55,3,90,79,53,73,54,65,88,97,91,40,38,13,80,78,39,,
1366997919,20,1427923799,99,39,26,11,60,48,17,2,30,66,35,33,95,20,25,65,22,97,90,,
946813049,20,1412714171,7,15,56,69,83,67,43,68,96,91,101,33,65,78,30,89,72,9,13,,
2460402876,20,1466841753,63,29,30,98,107,93,50,39,38,32,55,54,109,89,43,106,28,41,94,,
3701815840,21,1517037983,7,74,80,57,87,46,48,89,16,66,19,58,3,86,15,33,76,108,12,102,59
1876057304,13,1445180838,60,106,82,3,85,100,1,38,18,55,91,50,69,31,64,40,11,53,61,,
231561024,None,1372590793,72,13,91,55,75,7,83,64,23,88,54,92,65,86,63,8,73,18,89,,
409889773,20,1386194929,54,60,5,53,38,40,62,9,102,3,91,51,103,21,65,63,13,76,73,,
234007894,None,1372857585,54,76,86,55,92,80,63,21,16,91,65,88,73,67,13,53,17,58,66,,
1305556895,20,1425841400,12,78,86,11,20,92,6,21,65,95,91,35,66,39,61,17,2,50,26,,
2549589275,20,1470368592,8,2,79,59,103,111,81,9,98,32,91,84,73,48,41,70,93,57,68,,
614053512,20,1397732301,54,46,68,65,3,9,55,42,76,83,77,89,106,88,86,102,50,69,5,,
3259012549,20,1497833020,15,16,94,88,37,1,43,55,18,91,33,32,51,39,87,41,60,74,28,,
547212421,20,1393873872,17,74,7,88,20,6,9,31,65,68,66,69,50,99,51,28,53,54,10,,
3890976184,21,1526357489,23,77,97,76,87,72,108,60,106,80,52,62,91,69,64,55,2,100,38,112,88
1221220184,20,1423384377,51,95,7,11,35,75,86,8,65,94,66,20,77,26,61,68,39,21,30,,
1366924428,20,1427919789,2,39,86,15,22,95,97,65,26,66,35,33,60,50,6,44,93,8,77,,
982776752,20,1414250424,103,78,1,29,75,54,65,16,43,15,91,64,84,83,33,102,67,3,101,,
3513925951,21,1508569304,4,86,40,7,43,107,53,64,48,66,60,31,13,81,36,15,106,47,61,,
143566340,20,1362677166,54,48,86,62,51,53,25,12,88,65,97,91,55,39,3,78,52,17,66,,
177756512,20,1366493052,54,17,88,55,20,26,73,97,72,3,91,80,65,39,79,56,53,13,86,,
2176618946,20,1456373239,29,67,74,26,87,41,60,25,56,72,107,62,66,58,20,61,28,70,13,,
2460871765,20,1466856174,43,29,30,10,69,55,73,70,87,103,32,98,107,62,8,20,54,45,63,,
3854408440,21,1524903956,52,99,102,11,89,25,64,29,15,87,62,51,91,88,69,86,43,109,76,98,46
2452495541,17,1466525078,43,55,30,106,18,14,53,26,91,32,38,62,93,98,65,29,73,58,74,,
2314895768,20,1461428754,54,38,91,76,53,93,88,87,58,62,107,69,67,74,72,30,13,18,12,,
125486981,20,1360870912,48,97,55,40,52,79,72,54,38,91,88,90,65,85,3,86,58,21,13,,
4074440208,21,1534973895,42,20,56,22,109,7,75,25,65,63,91,113,36,58,9,19,61,6,12,33,45
3747238582,21,1519313911,109,100,29,34,20,74,27,89,38,103,90,72,19,66,15,108,49,61,12,78,77
3145310611,20,1493407779,5,11,20,102,87,32,55,25,54,83,114,37,33,93,46,86,109,30,94,,
320575667,20,1379968378,54,11,86,98,102,82,92,55,95,89,91,76,65,63,88,72,13,62,1,,
237148702,None,1373206023,12,38,86,55,53,77,49,88,92,91,65,54,73,13,67,72,80,21,1,,
213924152,20,1370626119,23,9,88,53,72,51,97,3,58,92,91,55,65,13,79,83,66,52,21,,
540044630,20,1393442258,28,17,92,53,87,74,20,68,51,88,3,58,50,106,69,66,48,63,67,,
734104568,20,1403386766,69,13,101,65,20,63,29,9,78,3,34,77,33,102,86,87,68,74,83,,
593037785,20,1396543946,69,34,86,65,102,27,48,96,50,68,106,74,77,92,93,83,28,13,17,,
2453025948,16,1466548601,43,55,86,93,29,54,87,111,98,32,107,62,103,30,28,6,39,60,34,,
3514623311,21,1508592125,22,82,13,114,95,47,45,60,87,88,91,32,40,68,4,54,106,44,12,,
3891064693,21,1526361344,94,100,69,106,3,49,55,16,72,91,80,52,23,64,60,77,47,12,43,8,93
3351993496,21,1501691170,47,60,36,29,79,41,23,39,48,7,13,55,68,30,59,87,33,106,46,,
1047838367,20,1416855549,92,13,77,29,72,84,110,106,101,91,64,103,78,87,7,20,74,43,6,,
1109091272,20,1419264345,103,44,2,13,3,77,17,64,33,91,101,78,60,22,20,106,84,9,109,,
374892485,20,1383845144,54,17,26,98,31,91,19,63,51,53,92,89,62,40,13,45,76,39,74,,
3698247222,21,1516870511,12,7,65,23,18,3,60,55,100,62,19,86,58,66,51,78,80,57,29,47,34
3525348758,21,1509098734,20,91,53,52,86,36,63,7,40,107,66,88,60,106,81,61,18,4,39,,
2419483371,20,1465308553,72,29,20,12,16,54,49,87,32,69,110,91,107,55,8,2,43,38,15,,
4191479537,21,1540729027,40,33,63,12,84,61,41,78,110,3,10,91,19,75,36,2,74,50,6,25,52
1111747763,20,1419366759,87,13,77,8,101,93,38,40,92,91,60,78,20,41,50,69,103,96,109,,
1571861164,20,1434906314,55,11,86,1,50,34,51,62,18,52,39,89,100,56,61,17,12,47,74,,
1478895177,20,1431805464,88,99,92,72,25,74,55,16,6,79,66,11,91,17,61,39,50,33,3,,
3328295135,20,1500695129,76,7,12,60,88,23,74,41,68,71,47,55,33,46,27,100,77,43,6,,
3579202701,21,1511516610,99,94,22,45,86,107,43,19,29,66,84,15,57,62,16,88,109,51,40,111,76
