match_id,version,start_time,ally_hero1,ally_hero2,ally_hero3,ally_hero4,enemy_team1,enemy_team2,enemy_team3,enemy_team4,enemy_team5,
627240833,None,1398449277,9,40,64,75,6,14,51,68,100,
689671348,None,1401476183,7,78,80,110,23,52,66,96,109,
646281658,None,1399394102,27,74,81,84,2,22,31,72,98,
529689312,None,1392835015,45,56,63,95,7,47,53,74,103,
440242453,None,1387999442,17,67,88,102,9,14,40,79,93,
629214750,None,1398543860,17,33,59,99,9,54,83,88,106,
514670198,None,1392091891,74,77,93,110,7,8,49,98,104,
634107798,None,1398792691,2,14,74,102,9,55,57,69,106,
795714612,None,1406240541,31,47,71,86,9,30,33,89,98,
641245048,None,1399137159,13,16,30,85,5,28,41,62,74,
458627033,None,1389082599,51,72,80,87,19,21,75,86,106,
841306183,None,1408304238,2,26,53,75,9,34,41,102,106,
477469215,None,1390262821,9,45,53,73,15,27,67,74,98,
768869701,None,1405010899,9,16,74,93,41,53,85,86,104,
866132483,None,1409437443,9,18,41,101,10,14,45,62,69,
2171810937,16,1456186362,7,9,67,104,14,25,30,54,76,
764460123,None,1404791520,14,16,68,78,3,17,56,69,93,
497190648,None,1391364110,30,40,47,48,34,53,83,93,98,
461077052,None,1389238130,13,62,67,102,14,26,48,56,73,
2478395061,None,1467527411,21,39,49,93,22,29,74,84,98,
557246512,None,1394478336,23,65,87,101,14,55,69,73,86,
747559648,None,1404004067,58,98,103,109,4,6,7,9,11,
743488157,None,1403814313,7,22,47,96,13,19,34,50,80,
860201385,None,1409178416,11,31,47,75,7,30,41,74,78,
2142768210,None,1455132648,1,63,93,113,7,10,21,53,76,
572483358,None,1395421639,14,71,87,93,11,25,30,44,88,
607570806,None,1397354969,16,64,74,83,1,23,63,75,104,
738281340,None,1403574303,21,46,71,77,16,17,25,34,60,
465386336,None,1389498838,5,59,67,83,9,17,62,73,74,
556068438,None,1394408354,34,72,84,86,9,29,31,41,62,
714426313,None,1402534419,5,9,16,82,21,50,56,88,99,
489881541,None,1391016421,8,20,63,99,22,72,86,98,104,
797706082,None,1406328082,9,51,53,101,7,23,61,86,106,
689602167,None,1401473574,9,74,83,86,7,17,29,67,69,
861700319,None,1409246916,45,82,99,101,9,30,35,46,55,
637579398,None,1398961649,11,16,30,40,4,9,14,38,53,
440156540,None,1387993728,32,50,53,90,9,33,54,60,64,
607537847,None,1397352088,50,63,86,106,9,11,12,62,84,
2116465929,None,1454181843,12,25,57,74,8,14,38,39,53,
912085548,None,1411323832,34,47,50,58,8,29,43,53,101,
857755491,None,1409065950,30,53,62,68,6,7,63,72,75,
501747519,None,1391633111,6,9,14,106,8,39,51,55,72,
467979700,None,1389661893,14,48,74,103,9,13,41,73,99,
718068240,None,1402694386,9,14,27,74,5,11,40,41,55,
537563233,None,1393275156,5,51,61,109,18,62,74,98,102,
738230385,None,1403568856,4,9,86,99,14,21,41,66,87,
498678196,None,1391450029,26,59,93,104,20,34,53,63,109,
510616781,None,1391875173,14,20,99,100,18,21,48,102,104,
1206053412,None,1422850747,19,32,53,91,8,31,65,70,88,
740993616,None,1403701576,22,39,48,106,34,41,53,62,88,
989699804,None,1414539569,6,34,68,105,22,59,93,96,107,
553020824,None,1394254838,9,42,60,68,47,66,102,106,109,
811379456,None,1406929235,15,27,35,80,40,41,43,70,101,
465214737,None,1389482944,3,9,73,96,5,12,77,82,102,
580508428,None,1395852190,7,31,71,109,14,38,66,74,87,
684235983,None,1401225779,11,53,64,94,2,29,34,87,93,
669828509,None,1400543925,20,35,47,88,4,11,53,64,80,
469032010,None,1389728429,21,54,73,86,5,8,14,51,65,
700333714,None,1401902421,2,64,79,110,4,7,26,44,93,
2136320444,None,1454894879,57,63,92,106,8,53,61,68,74,
537702490,None,1393290023,2,9,26,43,13,41,74,86,88,
627337504,None,1398453630,30,39,63,65,26,28,40,74,110,
440115005,None,1387991479,12,17,23,26,14,20,53,62,71,
536442552,None,1393207063,1,16,53,74,21,26,34,41,68,
839529849,None,1408230176,34,54,81,104,44,47,78,87,101,
689899520,None,1401487601,21,69,88,90,13,18,27,78,89,
480123691,None,1390437391,5,68,76,93,14,34,41,80,87,
529572265,None,1392830404,9,21,53,110,11,38,48,86,102,
2136189913,None,1454885997,8,16,26,96,14,25,72,74,76,
525672704,None,1392613787,5,51,56,93,17,20,35,62,79,
571336330,None,1395362329,23,26,34,90,35,57,72,88,89,
744727611,None,1403877664,23,26,69,87,34,44,52,62,101,
1236444084,None,1423895341,2,53,82,107,22,36,71,95,101,
478677416,None,1390337616,5,33,49,74,11,36,47,54,73,
841239329,None,1408301503,2,31,46,84,30,32,55,73,104,
867364443,None,1409491596,3,9,23,33,34,40,41,69,87,
676340130,None,1400867194,9,30,36,74,4,26,54,85,103,
799340139,None,1406396606,17,41,45,102,7,10,13,16,21,
856678918,None,1409021737,16,22,27,40,8,21,31,46,71,
776159028,None,1405361645,13,23,86,87,18,53,74,78,83,
685573721,None,1401291731,22,31,47,49,8,9,53,62,69,
646676409,None,1399417037,5,14,86,103,2,10,30,74,110,
2136241957,None,1454889582,22,38,106,113,2,33,41,99,102,
462528840,None,1389336913,9,11,53,86,18,46,64,88,98,
829876514,None,1407777343,17,29,45,57,44,46,50,53,104,
776274740,None,1405366398,20,96,98,101,44,64,69,74,85,
558679133,None,1394579504,9,43,53,77,68,88,89,90,106,
684275169,None,1401228906,16,26,69,74,4,9,28,53,79,
2212619699,None,1457629979,27,28,70,74,10,18,19,79,107,
839715260,None,1408243788,33,63,68,78,46,60,74,84,86,
689542379,None,1401471476,39,55,94,110,1,5,9,14,28,
1042994689,None,1416681971,13,29,101,104,2,56,67,91,110,
551169790,None,1394137832,17,21,52,72,10,51,57,68,93,
836929996,None,1408116377,17,29,75,107,31,34,61,69,93,
481635980,None,1390542030,11,64,81,99,5,22,42,53,61,
542667681,None,1393613272,26,70,74,88,8,14,35,58,87,
715720974,None,1402589922,10,27,63,74,2,21,41,69,86,
558341901,None,1394555483,7,12,43,53,33,51,60,67,91,
819291316,None,1407296005,7,41,44,83,6,9,15,53,75,
2139956210,None,1455029463,14,68,88,90,1,57,73,74,106,
918431530,None,1411615871,9,16,84,106,27,32,53,70,74,
546222037,None,1393816488,12,25,62,74,16,27,53,56,93,
793578934,None,1406143848,9,33,41,73,1,8,22,27,77,
782002283,None,1405649870,27,62,64,74,17,45,69,86,102,
449788830,None,1388583271,9,42,74,86,7,13,53,58,93,
649904105,None,1399595090,51,74,86,110,14,38,67,69,75,
1017910494,None,1415659661,7,10,21,101,8,14,18,33,104,
477361931,None,1390252373,14,69,86,89,10,13,31,44,98,
1045611437,None,1416766114,2,8,26,44,41,50,98,105,106,
2163686543,None,1455917761,28,44,49,113,6,14,20,22,107,
488899535,None,1390965634,7,37,73,98,5,8,39,53,93,
552559806,None,1394218883,23,39,40,63,3,9,10,69,72,
1042896006,None,1416679358,3,44,77,111,2,7,17,52,101,
799443827,None,1406400411,7,32,47,101,1,9,30,51,69,
465548599,None,1389509877,36,40,53,74,20,32,39,63,99,
621118238,None,1398094547,31,62,74,88,21,34,70,73,98,
572555335,None,1395424504,21,46,59,69,6,7,36,74,110,
2138608567,None,1454978504,21,22,54,56,8,9,26,104,106,
789722013,None,1405976697,13,30,33,77,3,7,41,43,51,
907214994,None,1411157305,25,68,104,106,9,11,31,75,84,
727399757,None,1403117018,50,53,74,93,45,48,58,64,99,
645129116,None,1399330458,9,37,47,99,19,29,74,80,91,
2117491630,None,1454224504,6,46,64,102,23,40,70,71,74,
2906974338,17,1484054679,4,8,19,52,11,32,89,99,105,
2137817317,None,1454946022,5,62,94,99,11,14,36,58,100,
698823271,None,1401837466,4,13,87,98,21,75,101,106,107,
989732088,None,1414542462,4,39,63,84,25,37,71,93,104,
909887722,None,1411249595,14,15,75,101,1,21,33,47,71,
538549399,None,1393344836,16,49,56,104,13,22,26,75,94,
779978748,None,1405547158,15,53,74,86,30,40,44,69,106,
582401933,None,1395957423,48,74,80,97,7,50,53,72,88,
547367625,None,1393885683,13,19,40,96,22,51,53,67,86,
692512217,None,1401569948,5,50,93,98,14,19,23,74,87,
529912366,None,1392847216,4,31,50,102,9,62,66,75,93,
1042750243,None,1416675688,25,89,93,111,9,20,44,57,88,
608776333,None,1397406229,14,63,68,100,9,72,74,85,98,
648132848,None,1399498706,8,30,51,53,6,17,26,55,106,
793234405,None,1406131101,16,17,25,70,9,15,27,34,101,
700701663,None,1401919278,26,46,51,53,13,69,87,88,104,
774843786,None,1405302155,30,34,35,41,39,53,62,82,86,
668331110,None,1400475725,30,51,73,74,9,11,56,58,75,
738206797,None,1403566651,5,34,69,90,14,74,86,93,110,
549494196,None,1394032860,27,63,74,84,5,59,85,93,99,
2190021907,None,1456843168,25,87,99,106,1,11,53,74,75,
678705131,None,1400971891,3,14,63,64,10,39,53,68,110,
647428518,None,1399467909,9,54,68,106,16,26,31,42,74,
780266293,None,1405570838,9,66,77,106,16,29,65,92,93,
682453512,None,1401138647,7,39,93,100,48,63,69,78,92,
836819521,None,1408112872,14,47,74,86,9,42,46,54,96,
580555845,None,1395854204,15,34,68,84,9,26,42,47,79,
2110936937,None,1453995096,1,10,84,97,8,26,32,46,62,
738388555,None,1403582592,58,69,87,110,4,13,23,75,93,
626605293,None,1398426958,1,7,9,65,11,62,77,90,110,
886295083,None,1410304742,28,34,41,85,30,44,69,78,82,
517286891,None,1392217857,17,68,71,89,5,18,41,57,74,
569769200,None,1395264242,31,50,54,59,9,36,38,56,63,
2164304776,None,1455948746,45,54,55,76,14,62,67,70,97,
472890234,None,1389987243,50,73,104,106,5,11,29,63,93,
674823885,None,1400796940,14,28,30,52,3,34,58,84,93,
650683305,None,1399640110,9,55,81,86,35,74,98,103,110,
2137009940,16,1454922998,31,54,59,109,29,67,68,71,76,
458662113,None,1389084921,7,53,61,75,20,23,50,55,74,
556040813,None,1394405560,10,28,41,87,1,47,62,66,92,
540405920,None,1393477600,1,9,17,86,4,34,63,69,93,
738163476,None,1403563092,9,34,87,91,17,31,37,53,72,
561304205,None,1394771376,7,98,104,106,46,63,65,92,109,
621259955,None,1398100204,33,40,74,106,5,20,34,65,109,
585466809,None,1396104070,5,9,69,77,2,39,50,63,95,
597903439,None,1396800062,63,87,106,109,2,5,10,17,69,
832888762,None,1407927951,8,17,88,90,9,13,34,70,82,
682241722,None,1401128517,7,42,58,97,9,63,90,93,101,
788177126,None,1405918899,2,3,11,96,37,53,68,77,104,
497253290,None,1391366816,9,27,43,73,26,47,48,53,110,
2136629179,16,1454909844,68,70,75,76,40,67,88,104,110,
643559038,None,1399249489,2,6,17,75,34,69,70,77,104,
538609785,None,1393347701,25,35,69,100,2,47,51,62,73,
860337392,None,1409191254,33,51,60,68,41,52,53,74,75,
839471313,None,1408226219,34,62,66,101,17,53,69,75,77,
729123396,None,1403192573,9,34,69,79,2,15,17,65,88,
803320035,None,1406566526,22,31,44,72,1,7,25,98,101,
540139513,None,1393448262,16,22,85,93,9,26,40,80,88,
457092790,None,1388989516,25,63,76,104,9,15,40,73,96,
467915153,None,1389654112,14,21,81,91,28,31,76,87,98,
498591920,None,1391446336,47,54,86,91,13,21,56,57,72,
836764142,None,1408111189,43,47,78,89,14,51,68,69,101,
676490644,None,1400872709,9,30,53,74,4,35,69,78,86,
2138751311,16,1454987620,8,19,22,97,9,43,45,81,104,
1244807683,None,1424105859,8,22,99,112,57,68,95,104,107,
622923707,None,1398198262,7,35,106,110,2,11,50,68,109,
474432636,None,1390075931,2,37,47,67,15,54,64,93,97,
791717869,None,1406062046,18,45,53,93,52,54,74,78,79,
1264946731,None,1424627504,8,68,85,103,35,37,53,57,99,
530198031,None,1392872290,12,25,86,93,5,9,37,63,83,
899752130,None,1410843327,7,13,84,88,2,20,42,59,101,
624302139,None,1398279935,31,74,86,93,2,19,65,79,96,
989858973,None,1414552480,14,75,93,107,1,8,25,39,82,
684020458,None,1401214752,14,64,65,101,9,26,54,62,74,
669705965,None,1400532349,26,54,96,109,4,30,44,75,97,
625473671,None,1398353553,10,13,88,106,2,27,93,101,110,
552429790,None,1394213082,9,27,43,89,17,18,30,40,51,
779898283,None,1405542732,2,15,73,85,41,43,53,69,101,
2136808143,16,1454916305,9,48,80,93,8,22,31,40,53,
542558344,None,1393608200,11,79,84,93,17,28,44,62,104,
472970182,None,1389991972,8,20,21,74,25,47,48,91,99,
472087793,None,1389948970,7,43,45,77,21,22,40,93,103,
608839148,None,1397408788,33,34,38,62,9,19,52,99,104,
478702640,None,1390339505,5,23,53,62,26,29,41,63,74,
471851303,None,1389929684,17,62,72,75,19,73,74,87,103,
648066225,None,1399493916,8,9,40,54,14,26,34,42,74,
480104485,None,1390435027,26,54,64,107,20,23,77,98,102,
537265254,None,1393258258,17,51,53,86,11,23,65,92,93,
644959307,None,1399317519,8,52,70,94,9,19,39,102,104,
645001234,None,1399319848,39,42,52,57,5,21,54,69,74,
555989283,None,1394401351,53,63,74,86,22,35,73,92,99,
676180655,None,1400861720,20,31,80,101,32,51,69,74,89,
785928128,None,1405824403,7,22,53,86,9,69,74,93,96,
552613667,None,1394221478,20,47,86,89,5,14,31,74,82,
738319892,None,1403577524,9,74,75,110,4,16,31,67,84,
783157391,None,1405697306,16,27,34,53,9,36,39,96,101,
700510535,None,1401909041,10,14,34,99,4,13,70,74,92,
548366233,None,1393953145,25,48,49,102,14,53,62,63,75,
684355771,None,1401237590,21,39,86,109,27,29,49,53,63,
2144934705,None,1455214923,48,50,62,76,5,8,49,64,73,
447198718,None,1388423806,5,11,76,97,43,57,59,69,106,
860528265,None,1409204658,33,34,84,107,13,16,73,75,104,
2182801117,None,1456588419,1,15,25,104,14,54,62,76,90,
603670734,None,1397148691,18,26,74,96,13,16,47,54,64,
2160979054,None,1455816195,1,26,51,102,18,25,31,62,74,
468986065,None,1389725683,9,26,48,103,10,17,20,40,99,
885812005,None,1410280286,30,34,77,88,22,29,41,45,79,
459372410,None,1389120495,11,63,89,97,9,17,31,51,79,
549627924,None,1394039024,17,33,40,98,4,9,84,90,109,
439282782,None,1387948481,15,69,88,101,25,53,72,79,104,
557418051,None,1394492303,26,39,53,98,6,14,16,27,57,
727727259,None,1403136804,43,56,72,84,27,41,82,85,87,
2116905671,None,1454200691,44,71,73,101,8,23,56,74,77,
440216813,None,1387996890,21,32,43,75,17,54,62,65,104,
511085316,None,1391888426,6,44,106,109,5,62,71,74,93,
700264215,None,1401900015,22,31,64,91,17,50,63,67,104,
610359513,None,1397498346,65,74,98,101,11,21,53,54,78,
2192327169,None,1456932145,25,67,86,100,31,48,56,74,93,
700595873,None,1401912793,21,26,34,65,12,39,62,74,104,
477643283,None,1390281486,14,47,69,93,7,15,48,62,107,
741592109,None,1403722468,9,21,26,41,4,31,56,99,102,
456924283,None,1388974774,28,40,63,69,9,16,61,87,89,
558410743,None,1394558827,31,63,65,74,5,18,53,56,106,
2113279924,None,1454081446,1,14,20,96,22,27,68,73,74,
630931955,None,1398620201,4,23,63,79,8,20,34,40,66,
673121418,None,1400714591,55,70,82,86,7,14,74,77,84,
648106052,None,1399496580,2,39,65,76,6,9,42,45,106,
477543120,None,1390271380,3,9,68,107,20,44,73,97,104,
682521324,None,1401144088,7,44,46,68,10,69,74,79,88,
549972829,None,1394064458,2,6,30,68,14,21,23,57,93,
627162068,None,1398446094,9,26,51,68,20,43,50,61,74,
557299006,None,1394481765,7,44,63,93,33,60,62,95,99,
900607876,None,1410876045,31,41,73,88,11,34,42,64,110,
906403699,None,1411134287,5,9,13,34,31,43,62,69,88,
440046220,None,1387988125,30,39,53,62,1,51,58,74,102,
529484126,None,1392827279,17,53,67,103,6,7,8,9,99,
520724250,None,1392402183,5,65,74,104,9,14,20,35,53,
536487567,None,1393211978,9,26,27,28,2,8,51,75,84,
646589907,None,1399409124,7,55,74,82,9,13,44,65,90,
739175446,None,1403616397,20,68,69,93,1,3,4,9,51,
801795899,None,1406499233,9,17,51,54,3,10,14,80,100,
747592903,None,1404006525,9,16,30,34,17,29,40,42,69,
470923004,None,1389872079,9,53,60,86,63,64,72,74,102,
650770351,None,1399643051,26,36,46,110,2,48,50,96,98,
770946680,None,1405114276,8,15,68,104,19,34,86,87,93,
697114513,None,1401772226,74,87,96,109,10,26,27,29,67,
431491522,None,1387510393,1,45,50,68,9,39,53,73,101,
711824235,None,1402414394,2,9,74,87,13,35,53,86,98,
686120631,None,1401315485,27,39,74,83,9,46,86,90,98,
793945991,None,1406166663,2,16,32,65,4,69,90,99,106,
511791619,None,1391927748,7,43,45,53,4,23,27,62,87,
468208384,None,1389683843,46,53,98,107,5,21,48,63,84,
441286592,None,1388094048,39,75,77,93,1,40,61,104,107,
525649672,None,1392611694,9,53,84,109,2,26,59,67,88,
714393690,None,1402531238,11,34,73,81,2,19,44,75,86,
727326366,None,1403114313,31,63,69,74,3,15,17,57,99,
473004859,None,1389994272,25,36,43,63,23,62,72,73,75,
519299437,None,1392316581,22,63,85,99,14,23,46,53,95,
634533889,None,1398826397,21,30,85,86,22,31,41,55,104,
829826210,None,1407775403,9,35,69,106,34,41,57,74,101,
461049166,None,1389235167,49,51,86,98,9,64,69,97,102,
885731618,None,1410277886,43,69,75,99,27,34,57,84,109,
648032704,None,1399491938,50,83,88,104,2,8,31,36,74,
551090513,None,1394132775,37,41,78,84,23,73,74,87,89,
765355877,None,1404831451,27,36,46,61,54,65,74,90,93,
625916850,None,1398377942,28,40,46,79,1,51,52,69,74,
2130266646,None,1454687218,5,16,22,62,9,47,74,86,104,
815632246,None,1407125078,14,18,30,31,85,88,97,101,109,
526450100,None,1392654970,11,20,26,37,3,17,21,54,98,
747446416,None,1403995557,9,53,64,109,4,5,8,29,81,
463358916,None,1389378537,14,25,51,53,13,42,68,84,104,
551045763,None,1394130302,6,37,45,97,9,14,53,84,93,
916259364,None,1411514547,8,31,53,63,4,11,29,69,101,
905191814,None,1411072207,16,31,39,91,4,43,53,83,96,
833624480,None,1407953666,9,65,74,86,27,34,38,54,101,
637895264,None,1398974681,9,39,53,70,2,12,21,35,74,
558761880,None,1394591347,21,55,65,73,4,10,14,53,89,
582329284,None,1395952280,7,53,74,93,9,21,27,38,82,
580628383,None,1395857384,6,13,37,57,9,11,23,26,89,
469076342,None,1389731395,7,27,98,101,20,53,68,69,74,
602508528,None,1397077182,89,92,98,104,6,9,11,52,60,
694964686,None,1401671015,2,23,31,46,14,42,69,83,93,
2130575077,None,1454695430,8,22,45,86,23,25,68,76,99,
866167541,None,1409439926,17,44,58,86,9,30,39,69,104,
2128316371,None,1454615536,12,32,61,67,2,50,84,94,104,
539664682,None,1393423882,29,30,62,65,13,18,21,86,102,
1262061155,None,1424560976,23,37,98,112,22,35,43,85,97,
860303767,None,1409187872,7,61,86,93,8,9,74,84,101,
2144842551,None,1455212014,38,74,100,106,7,14,25,67,75,
1190495708,None,1422289151,12,38,75,91,14,16,39,93,94,
545596611,None,1393772631,34,69,73,110,2,4,9,21,32,
715524828,None,1402583664,9,14,41,64,1,5,34,96,101,
700109454,None,1401894977,53,59,67,86,9,13,15,68,84,
646358059,None,1399396999,14,34,53,84,16,20,67,74,99,
461004175,None,1389230126,62,74,81,104,3,18,26,76,99,
842599330,None,1408369614,27,49,75,107,15,42,51,92,109,
639218142,None,1399042990,9,40,47,66,23,27,31,48,53,
839651679,None,1408239705,33,43,84,98,2,44,57,78,101,
471644155,None,1389907452,37,54,74,98,16,60,62,101,104,
569964974,None,1395285878,21,33,48,102,14,47,63,69,88,
663872330,None,1400273147,17,69,95,110,34,48,71,84,86,
471994242,None,1389942330,3,17,52,71,1,6,7,74,86,
510501553,None,1391872332,5,63,69,79,8,26,43,75,88,
537471850,None,1393268939,26,67,87,97,9,39,63,66,89,
789172057,None,1405955341,29,30,41,74,13,27,59,62,86,
630880089,None,1398618263,2,30,106,110,4,33,34,40,54,
914238926,None,1411420756,5,62,74,101,19,27,34,68,69,
562330386,None,1394823316,13,42,66,86,7,9,40,59,74,
623915305,None,1398263461,4,5,45,55,20,69,76,88,98,
807412467,None,1406749359,46,57,80,86,13,27,42,56,104,
657205207,None,1399947588,2,28,48,57,5,36,49,90,98,
549928575,None,1394059119,2,43,54,96,31,35,67,74,87,
801843103,None,1406502497,7,26,55,106,33,56,63,87,101,
531950750,None,1392960712,9,26,35,90,5,36,38,49,74,
712104715,None,1402423882,7,18,28,51,2,4,30,48,93,
1287165922,None,1425233656,46,70,86,112,5,11,61,84,93,
656989144,None,1399925845,9,54,56,58,20,41,50,62,74,
791568683,None,1406055856,7,53,74,96,1,15,18,41,86,
477239875,None,1390244745,26,53,67,88,1,20,22,47,73,
647948596,None,1399487839,8,68,74,98,9,11,50,69,95,
465510980,None,1389507635,17,21,53,72,43,50,56,65,88,
714552349,None,1402544607,13,41,51,55,12,29,43,69,87,
629120742,None,1398539785,26,42,76,110,16,33,35,74,88,
784061716,None,1405745557,12,47,87,92,15,42,52,77,93,
458006771,None,1389033054,2,9,45,69,13,31,53,67,107,
551482716,None,1394169633,54,68,98,110,2,7,9,63,100,
858417803,None,1409099129,29,34,69,86,17,51,62,78,97,
344136122,None,1381690434,31,46,58,90,14,22,41,44,100,
896757238,None,1410706740,47,64,83,99,2,22,31,61,74,
624436463,None,1398290248,19,34,38,79,30,36,53,54,55,
548597529,None,1393966936,17,75,84,110,14,34,74,86,104,
1269180278,None,1424751696,40,57,97,99,22,34,35,37,85,
462427898,None,1389328200,4,21,29,93,6,51,73,86,94,
644641371,None,1399304715,16,17,82,88,35,56,69,74,107,
816872129,None,1407173640,9,13,53,96,41,74,75,101,104,
805660806,None,1406670496,52,53,73,110,46,69,75,82,93,
447256931,None,1388426398,5,13,103,104,8,23,72,86,97,
446337678,None,1388385038,5,72,73,89,35,43,79,101,104,
866114608,None,1409436344,7,22,40,96,29,46,69,86,106,
510983893,None,1391885247,43,45,86,104,23,31,63,69,74,
868014958,None,1409514758,51,64,76,81,15,18,20,63,69,
621045846,None,1398091911,9,27,43,51,4,11,33,63,102,
542753797,None,1393617971,15,16,62,84,1,2,21,27,47,
587661602,None,1396204668,9,20,21,109,18,34,35,50,67,
715617803,None,1402586543,44,58,64,96,2,9,21,35,93,
526689083,None,1392667166,33,50,72,99,14,18,53,66,74,
519068103,None,1392306208,4,42,90,102,5,9,19,69,93,
885618835,None,1410274782,3,9,16,47,8,27,46,102,107,
649928821,None,1399597879,7,39,40,47,9,41,50,58,74,
499150275,None,1391488415,31,34,39,110,3,11,45,51,84,
905271387,None,1411077842,3,16,46,62,34,42,50,65,91,
468177997,None,1389681300,9,39,57,63,18,21,56,86,97,
569826669,None,1395269651,42,50,62,107,4,51,83,102,104,
1252302160,None,1424315474,17,57,87,99,22,35,37,85,112,
468132423,None,1389677249,9,58,63,73,21,23,25,54,104,
900691404,None,1410878217,9,10,30,41,53,62,67,69,75,
499006404,None,1391472904,14,53,87,93,10,23,40,86,110,
860104922,None,1409172067,9,18,69,75,7,15,17,29,53,
552712664,None,1394227176,5,22,47,93,9,32,58,74,86,
1002949393,None,1415074287,11,32,36,99,19,23,58,62,84,
2171359100,16,1456166044,16,18,29,107,7,8,9,22,53,
1190407084,None,1422286645,2,8,21,52,1,5,6,14,42,
656958576,None,1399924151,20,52,68,74,18,37,44,62,102,
446353932,None,1388386010,1,51,69,75,17,21,40,53,99,
541415079,None,1393532497,17,30,41,88,26,43,54,69,74,
572784558,None,1395435362,9,74,86,110,11,16,33,51,80,
467509606,None,1389628389,13,36,54,73,9,17,23,27,93,
2124384472,None,1454472930,44,76,90,101,25,28,30,35,74,
463411199,None,1389381116,17,50,74,99,8,10,27,39,69,
478554572,None,1390330197,33,90,98,100,4,7,74,81,104,
716464492,None,1402633420,22,30,61,77,7,26,34,80,104,
457701663,None,1389019697,5,14,44,62,3,23,51,61,104,
532989033,None,1393013651,11,21,27,93,17,26,50,73,106,
646624081,None,1399411758,16,31,62,97,69,74,81,86,93,
526505197,None,1392657517,9,14,73,74,4,21,25,69,104,
594675123,None,1396638957,30,68,83,106,2,20,29,74,109,
541516046,None,1393541368,40,58,93,94,44,50,74,79,83,
856767468,None,1409028170,27,35,47,79,31,54,58,71,106,
917281114,None,1411563969,9,17,53,69,16,34,75,77,85,
669802538,None,1400540431,5,9,51,74,11,14,44,52,62,
539896594,None,1393434209,3,9,25,100,8,39,51,53,86,
526761729,None,1392672266,41,75,99,103,14,65,74,85,89,
513221990,None,1391999635,29,47,68,102,26,35,62,69,74,
799156473,None,1406390338,7,64,74,96,9,43,51,69,101,
714679071,None,1402552479,11,29,58,69,19,51,62,66,75,
458575082,None,1389078730,47,54,83,104,48,53,74,86,98,
1251282893,None,1424281398,22,37,59,68,34,56,57,99,102,
644693385,None,1399306563,30,39,88,93,41,62,74,87,104,
567104692,None,1395094487,1,86,100,107,14,25,67,102,110,
1254505531,None,1424365889,8,22,57,85,9,35,37,74,95,
1269509372,None,1424761787,2,22,40,45,25,37,77,95,99,
517373293,None,1392220143,11,75,86,104,5,14,35,80,99,
738135512,None,1403561098,64,74,93,103,9,26,33,34,41,
594568115,None,1396634192,27,31,47,63,1,9,26,37,99,
801306041,None,1406478709,31,33,53,74,16,35,57,62,73,
572405777,None,1395418790,9,14,26,53,2,17,44,74,87,
458446124,None,1389066791,9,47,70,91,19,21,45,63,104,
636137596,None,1398892397,25,66,80,87,7,18,68,69,74,
2138701204,None,1454984733,5,19,62,81,31,53,55,104,106,
548291552,None,1393949644,53,63,88,89,46,69,74,76,101,
2130886151,None,1454705887,25,48,67,80,1,17,37,43,63,
596503985,None,1396729465,38,63,69,86,9,27,39,67,88,
490614160,None,1391059729,9,76,93,110,5,20,45,74,109,
530111106,None,1392865515,5,9,28,104,3,23,30,46,93,
640986651,None,1399128590,41,53,90,106,2,7,36,89,109,
495077493,None,1391266702,1,9,53,70,4,6,23,84,104,
779524325,None,1405527435,8,27,36,96,7,46,101,106,110,
869343446,None,1409584951,2,15,74,85,42,46,69,87,98,
644481462,None,1399299399,16,62,66,74,23,31,54,56,107,
562696463,None,1394852480,39,87,100,104,1,11,32,90,98,
886327002,None,1410307919,9,34,76,97,7,17,27,48,65,
520615086,None,1392397420,14,21,22,41,23,70,72,75,110,
559495604,None,1394637422,9,30,63,74,4,10,40,86,99,
745416903,None,1403902435,29,69,84,104,23,31,33,50,74,
647571554,None,1399472474,2,9,74,102,15,51,53,68,76,
837544140,None,1408143674,16,36,81,92,9,15,31,74,77,
764519653,None,1404795613,7,29,47,101,28,57,67,68,71,
514643212,None,1392089203,29,31,49,63,30,51,67,71,97,
441596520,None,1388122593,31,47,51,53,36,63,67,76,88,
622537516,None,1398179894,9,46,68,69,5,26,74,93,106,
456967657,None,1388978852,21,46,56,107,2,11,23,69,87,
471829946,None,1389927462,3,9,17,104,26,53,54,59,88,
1261655329,None,1424547547,17,35,68,85,7,22,37,67,72,
548571402,None,1393964954,14,27,78,98,21,23,74,77,83,
649506746,None,1399571389,20,47,53,96,2,9,54,64,103,
621328233,None,1398103933,26,38,43,98,30,32,74,86,88,
702426666,None,1401998163,8,29,33,37,5,21,73,74,86,
458418717,None,1389063915,35,47,69,73,7,9,40,49,76,
747509334,None,1404000143,25,38,47,80,5,40,74,93,96,
2235346191,None,1458446438,73,80,86,89,14,36,49,61,88,
793499494,None,1406140772,22,36,78,92,27,34,53,63,69,
646090996,None,1399387397,2,17,50,107,13,44,64,91,109,
687909823,None,1401395754,30,33,37,85,7,12,25,39,86,
477565556,None,1390273743,14,63,79,93,9,31,51,55,106,
905473069,None,1411095227,22,51,69,86,9,27,29,64,80,
741806222,None,1403733787,4,29,69,87,1,34,45,71,86,
622800075,None,1398190947,7,53,88,110,14,21,62,66,81,
467693066,None,1389637741,61,72,86,104,23,53,74,87,93,
493667271,None,1391190305,16,54,100,110,9,17,63,73,79,
